main value [Voltage (V)],secondary value [Voltage (V)],main value [Current (A)],secondary value [Current (A)],main value [Motor Speed (RPM)],secondary value [Motor Speed (RPM)],main value [Temperature],secondary value [Temperature],main value [Vibration (g)],secondary value [Vibration (g)],main value [Ambient Temp],secondary value [Ambient Temp ],main value [Humidity (%),secondary value [Humidity (%)
8,668,5,181,43,246,47,829,26,352,1,65,7,676
9,741,4,93,2,680,5,90,38,483,8,691,22,390
831,656,2,954,5,975,13,733,8,435,8,834,7,521
83,301,24,489,682,624,202,427,28,201,7,83,3,434
9,730,6,143,8,691,3,474,34,201,6,479,8,190
9,330,8,710,23,88,3,215,12,603,6,41,9,646
9,130,7,106,11,321,11,647,1,457,28,258,6,200
8,148,7,217,8,117,14,478,12,94,9,52,27,965
8,486,4,29,870,883,32,250,17,978,6,567,7,336
10,0,22,970,7,749,37,480,21,162,6,58,5,753
817,664,36,895,6,778,49,828,27,999,4,261,9,193
9,645,11,435,6,724,5,47,2,411,9,153,7,894
8,547,5,856,20,660,7,992,31,942,7,963,2,120
8,575,6,1,9,557,5,693,3,356,35,517,4,734
9,483,3,437,34,819,4,389,29,916,64,742,5,773
7,670,22,187,7,744,5,149,1,759,2,692,25,219
7,681,3,756,9,249,26,12,10,235,20,517,4,934
8,958,7,519,7,956,30,708,10,415,7,676,31,822
8,397,6,323,3,82,14,960,12,465,27,985,6,845
7,693,8,43,631,869,45,295,3,419,34,595,6,959
7,649,47,246,3,223,46,562,7,53,21,798,9,910
892,351,43,860,7,926,38,527,12,265,7,153,4,405
7,665,8,675,46,778,5,18,2,570,15,732,9,889
8,235,4,543,7,191,18,961,30,315,7,778,48,819
9,507,8,607,5,277,39,156,3,363,2,685,2,151
7,807,7,219,1,20,4,137,2,929,6,500,2,857
81,3,8,705,3,565,12,333,32,549,9,3,2,526
8,533,38,827,22,786,4,874,7,164,2,910,32,255
7,962,9,551,7,438,5,115,2,996,23,855,6,885
806,700,10,0,49,399,1,497,18,309,9,193,4,933
8,190,666,735,9,26,2,715,36,309,6,955,3,731
9,113,1,451,8,427,25,68,304,197,13,248,19,692
8,149,17,707,26,131,16,467,7,909,19,51,5,65
7,527,784,734,992,286,10,457,10,43,39,271,9,227
8,951,6,875,8,239,2,893,13,519,1,770,7,395
9,491,8,338,306,763,6,949,26,439,6,20,3,424
9,220,4,883,6,779,13,933,28,769,5,725,9,759
7,559,6,526,404,43,5,82,292,140,8,486,8,913
9,24,687,980,7,984,40,583,33,629,21,961,7,539
7,512,25,398,3,58,3,206,41,915,27,826,2,438
9,573,9,150,5,660,19,134,2,521,23,644,7,256
7,856,921,297,8,961,11,871,23,494,8,59,4,456
9,83,3,647,15,439,12,382,2,61,5,259,5,551
9,936,6,173,34,470,33,177,21,922,8,3,37,724
9,822,8,73,6,983,24,974,45,605,13,418,9,407
9,846,20,412,7,2,22,958,3,61,50,23,5,728
9,695,5,867,8,409,4,964,2,741,5,516,3,312
8,132,8,974,4,411,6,345,18,667,6,788,6,868
8,960,7,273,11,256,4,127,30,440,21,389,4,726
9,169,42,703,577,867,7,401,1,470,1,495,5,809
9,565,9,81,44,268,2,48,9,524,8,243,7,8
8,803,9,974,522,308,4,485,27,522,44,711,6,878
9,915,6,190,1,895,4,866,19,578,25,278,1,677
9,324,7,947,7,351,46,146,7,594,8,598,7,469
7,644,9,690,7,791,48,798,1,15,41,436,4,345
9,572,20,102,8,85,5,4,2,508,8,906,9,25
8,796,647,539,1,777,15,702,9,153,46,443,9,77
9,661,6,840,5,604,6,217,25,81,10,838,30,49
7,753,5,518,3,784,5,147,1,299,9,665,8,49
8,886,5,632,4,752,19,552,9,101,45,286,15,776
9,396,7,365,2,785,44,490,7,852,23,951,6,542
99,900,3,528,9,16,47,117,29,410,13,721,6,941
8,480,730,676,8,603,29,430,24,749,28,294,9,611
9,148,2,570,10,0,2,824,8,847,3,538,7,339
9,845,3,353,5,796,21,447,18,486,2,739,6,306
9,415,4,489,6,397,5,667,15,749,9,150,9,217
9,885,4,852,26,623,3,106,288,306,9,720,3,461
7,798,6,414,2,666,14,230,7,22,50,79,6,466
7,880,6,334,6,487,43,485,5,755,5,565,1,418
9,519,3,939,855,488,3,251,25,301,3,74,3,490
8,87,2,987,5,440,8,497,29,822,38,62,58,76
8,994,8,521,9,540,3,641,18,161,7,605,17,834
833,379,4,651,459,837,24,518,21,514,11,381,9,362
86,876,1,703,1,0,18,396,9,230,4,243,9,519
9,857,9,681,10,323,44,45,22,930,11,279,9,177
8,996,42,32,4,926,5,213,2,398,7,568,4,596
875,152,8,319,6,136,5,487,16,603,6,906,6,992
9,572,5,578,6,109,52,617,2,711,7,417,6,935
8,191,951,538,7,678,19,963,22,781,3,637,7,413
7,597,6,898,19,403,10,925,3,511,6,608,15,334
966,427,26,748,3,327,18,325,14,405,9,778,36,830
8,253,6,175,7,920,4,72,21,776,8,974,8,155
9,771,4,890,5,105,4,591,16,469,8,681,39,168
9,532,17,567,3,153,2,614,7,919,9,724,21,438
8,479,6,568,10,54,43,767,493,685,45,497,7,51
9,572,14,595,5,665,21,754,34,509,8,217,26,343
9,602,41,363,6,494,4,874,3,551,8,263,31,718
817,815,2,972,7,158,10,437,32,900,7,382,9,680
923,784,5,4,7,157,13,284,17,933,49,109,3,47
9,323,5,890,996,583,3,484,28,551,5,758,4,610
9,877,5,243,2,61,19,510,29,783,7,58,6,404
7,890,21,291,8,100,35,336,4,115,6,882,8,791
9,356,6,658,44,479,1,597,3,413,59,921,21,92
7,969,35,533,19,500,23,283,21,653,42,835,5,455
8,308,3,181,7,437,10,128,12,81,8,556,3,356
840,616,994,39,29,720,15,918,2,715,9,136,6,449
7,942,2,224,6,839,33,954,3,505,6,70,7,906
9,264,5,156,883,437,11,879,7,140,6,784,33,310
7,837,1,852,10,167,5,309,12,654,7,324,34,307
7,806,5,497,8,419,41,551,22,13,5,276,4,939
800,526,8,54,883,348,2,231,3,55,8,989,2,663
7,810,7,756,6,636,8,958,1,652,7,61,60,189
9,657,8,948,3,340,4,254,19,437,2,493,13,627
9,474,47,454,1,734,37,30,3,284,6,34,6,963
9,4,5,751,7,425,2,188,12,923,4,329,15,153
9,200,27,997,23,282,1,999,8,100,2,353,47,63
84,473,9,226,8,261,2,806,3,387,5,487,6,954
8,872,8,576,5,944,37,928,36,50,36,553,6,276
7,734,8,700,6,900,10,323,34,150,32,84,3,20
919,690,5,156,2,119,25,131,5,134,3,362,8,149
9,634,9,513,5,731,13,485,1,71,6,4,7,202
9,771,3,864,8,962,4,27,28,308,5,344,29,337
8,803,2,135,8,293,5,471,33,260,3,946,7,811
977,351,285,795,32,496,3,163,6,673,30,40,25,742
8,586,5,63,8,353,4,292,27,732,34,612,6,386
9,739,8,340,8,442,1,314,2,808,5,336,8,436
8,222,5,283,7,4,2,121,7,601,5,522,6,365
9,162,5,390,7,77,5,212,2,818,3,878,10,23
838,641,3,16,13,388,9,178,29,972,6,513,7,26
7,663,6,327,6,323,2,826,2,503,8,512,5,373
9,53,6,783,40,1,21,580,23,816,4,934,49,391
9,992,7,653,29,363,40,934,12,432,46,821,5,33
9,333,5,161,2,943,9,615,16,561,3,305,3,123
9,602,1,597,6,995,17,967,8,16,4,229,47,675
8,441,7,944,7,899,33,57,1,599,3,211,5,248
9,61,8,754,772,919,29,823,36,314,2,511,5,229
7,672,2,626,6,325,22,952,13,637,8,554,8,176
8,922,7,132,8,497,4,641,31,679,8,851,8,653
942,576,15,476,19,795,2,385,27,957,7,201,15,88
7,935,8,373,12,693,4,82,47,635,8,825,3,342
8,808,22,408,8,592,17,177,979,282,7,496,7,41
9,17,23,114,22,273,8,452,2,981,28,463,9,553
9,239,9,421,8,349,3,780,5,488,8,203,4,754
832,696,8,558,6,787,2,192,8,770,7,72,7,597
8,978,21,810,8,972,4,74,17,417,7,96,7,207
9,124,8,10,8,83,3,402,7,70,7,800,7,943
8,241,11,927,9,317,4,491,4,995,42,753,9,704
938,596,7,981,6,565,22,602,24,115,9,303,5,687
7,734,9,36,8,404,2,566,8,247,2,792,4,435
9,157,3,287,5,331,12,55,21,905,7,364,2,460
7,551,81,859,2,173,213,120,11,461,37,164,18,872
782,870,21,493,4,245,4,159,12,756,8,575,8,795
9,454,5,8,7,798,19,713,7,677,7,569,6,307
8,962,36,737,9,371,5,540,3,149,9,904,8,14
8,492,9,237,32,224,3,409,1,262,9,381,5,724
7,966,19,401,13,137,5,596,15,718,14,691,9,332
9,889,8,750,2,757,5,661,10,70,6,809,7,577
79,201,6,114,8,471,3,912,6,399,6,581,8,351
8,286,3,520,22,554,3,929,35,357,3,238,7,314
7,859,4,718,8,161,20,676,7,605,5,739,4,935
8,392,5,11,24,455,3,762,21,579,6,426,3,239
8,617,5,928,48,630,23,144,2,394,3,884,3,907
9,74,7,51,32,540,18,701,21,83,22,473,8,167
8,108,9,833,7,287,4,112,4,480,9,112,46,417
8,846,8,977,9,312,1,867,25,964,8,745,9,577
9,928,6,48,7,909,21,803,1,391,6,421,6,733
8,310,5,89,21,978,5,381,8,611,5,78,7,772
7,916,9,858,5,687,36,551,34,54,3,765,17,68
9,903,13,154,30,180,4,662,19,323,5,892,27,728
9,553,7,711,36,247,38,376,26,423,9,433,7,439
9,654,3,977,8,0,5,115,29,320,5,793,12,903
9,526,793,891,5,745,21,391,3,312,5,896,9,466
9,842,48,885,35,155,2,299,13,128,10,502,5,45
9,574,382,705,1,944,3,435,1,614,2,842,1,500
7,518,18,906,645,865,4,648,33,374,41,143,6,96
7,979,5,391,8,711,45,491,8,861,6,753,3,612
9,652,33,316,8,571,26,762,2,567,4,91,30,942
81,923,3,466,27,794,4,714,2,436,5,78,85,872
8,249,8,262,524,55,45,16,24,973,18,51,3,739
8,510,9,728,4,707,21,601,35,85,8,983,8,224
8,265,26,271,12,604,44,587,3,590,3,273,6,271
9,587,8,439,7,698,7,408,2,866,6,977,38,662
8,400,3,961,14,269,2,418,3,181,1,872,6,684
8,440,8,296,6,456,3,254,11,365,9,581,5,429
941,145,499,12,590,840,11,587,6,96,8,413,8,17
9,832,35,907,14,611,15,62,30,814,27,686,4,140
9,967,49,888,8,426,29,796,5,824,8,150,4,986
9,930,9,404,5,831,4,682,11,696,8,775,49,624
9,485,6,585,34,281,2,429,26,146,5,80,7,882
9,691,3,685,5,409,4,330,2,649,5,737,15,186
9,824,6,453,7,241,5,162,1,815,3,469,6,792
9,113,44,501,8,461,2,705,2,666,3,486,9,530
8,831,930,584,7,469,9,839,3,518,16,769,14,453
8,422,971,279,8,408,3,637,9,887,9,140,14,169
9,169,6,353,3,388,189,72,26,816,9,930,3,353
7,533,24,56,5,565,34,887,14,623,2,145,6,910
8,712,4,867,7,115,19,780,2,712,5,133,7,484
9,184,1,381,8,122,2,346,34,281,5,625,2,890
8,455,2,878,8,191,29,4,14,912,27,416,14,142
7,708,19,786,798,406,4,753,34,218,39,870,21,980
8,896,323,389,9,558,13,596,3,522,6,824,8,165
9,320,39,991,8,72,24,334,26,461,6,286,16,873
7,586,5,539,7,86,30,196,3,535,7,986,9,65
8,619,7,454,639,71,34,20,306,160,2,221,6,958
9,114,9,672,4,829,1,399,9,42,9,316,6,981
8,130,40,188,17,845,5,680,3,258,3,568,9,138
9,643,5,42,8,967,4,431,22,457,4,59,32,733
8,614,2,439,5,931,5,171,15,589,7,575,9,326
951,750,8,789,9,4,5,130,168,573,8,534,9,242
9,994,3,258,8,907,48,73,28,992,4,185,9,717
9,520,5,709,6,358,4,697,11,574,6,437,6,864
8,427,19,530,7,720,3,557,24,25,6,889,9,775
8,179,5,197,8,593,5,513,277,339,41,882,8,102
8,319,953,42,11,424,1,735,335,729,19,348,5,297
945,863,6,582,29,653,39,7,14,389,5,468,6,553
946,590,25,480,8,274,3,682,2,195,7,530,32,876
8,108,9,786,6,335,29,975,4,396,6,893,8,488
8,363,2,715,1,273,2,87,3,565,18,584,7,365
9,223,39,540,7,487,4,827,6,892,7,38,7,483
9,109,302,504,8,301,29,202,10,761,8,110,7,774
8,548,9,44,13,676,1,596,25,300,9,901,7,25
8,829,17,872,8,287,26,76,1,704,8,18,7,512
8,419,824,263,5,126,35,555,8,840,3,929,4,613
7,585,28,182,27,640,9,63,2,579,5,268,5,122
7,988,7,977,6,281,22,955,8,995,6,447,7,700
8,786,9,194,1,665,36,707,3,627,9,475,9,230
8,942,8,406,8,693,13,554,20,280,35,829,11,869
9,358,11,932,6,406,33,310,1,515,6,120,38,950
9,113,507,560,23,852,5,437,1,397,6,231,41,430
8,375,8,887,9,902,48,732,23,194,22,972,7,783
810,332,5,643,23,833,19,766,11,612,23,449,9,366
795,309,5,201,6,211,3,504,16,888,2,295,24,543
9,79,5,288,4,135,21,410,10,553,3,920,7,762
9,64,25,570,3,734,5,125,910,716,5,862,8,893
9,543,32,39,5,108,4,686,9,909,4,466,7,850
8,789,5,40,9,988,8,322,12,423,1,533,4,261
8,301,2,970,4,571,27,55,1,651,7,288,8,606
9,230,572,76,6,654,2,701,3,443,14,571,6,213
8,621,3,706,92,74,2,325,2,542,5,571,4,467
9,147,2,763,7,314,2,953,35,806,39,223,12,932
9,939,5,116,9,434,3,283,195,212,46,709,19,589
9,987,2,236,7,519,4,449,2,399,5,442,5,752
752,954,3,816,7,543,11,42,2,731,3,490,39,61
9,355,7,163,4,283,21,157,35,477,5,692,6,323
8,270,6,702,1,2,44,578,188,709,8,330,6,778
9,521,6,997,33,663,2,248,2,702,7,701,35,510
8,649,3,995,4,176,10,578,13,59,8,275,9,7
7,842,192,12,5,690,4,869,10,979,5,505,19,838
9,839,30,677,27,338,5,610,9,358,2,907,5,757
7,703,14,109,8,763,16,109,62,355,7,27,33,984
9,37,9,784,4,738,11,658,12,857,9,152,35,172
7,896,32,513,21,168,2,693,13,900,30,418,5,903
8,176,906,105,35,538,3,866,30,297,7,242,24,781
9,154,6,939,9,434,15,960,12,655,8,74,9,521
8,45,5,580,8,555,25,93,1,328,8,69,27,546
8,644,468,539,7,502,5,484,18,761,14,313,7,297
8,16,22,475,9,952,8,900,22,446,8,187,6,109
752,223,44,652,2,579,22,928,10,331,10,937,3,937
7,689,20,205,2,178,2,725,6,401,5,10,7,765
9,90,7,1,4,136,2,113,11,966,5,279,6,647
9,494,20,540,1,911,23,81,4,13,8,973,22,515
9,940,5,873,7,426,4,347,26,81,15,897,37,271
9,114,17,484,9,754,2,148,19,252,7,383,6,624
8,539,7,426,2,857,3,387,2,406,8,652,8,1
9,953,3,187,6,957,18,204,28,818,8,332,7,924
8,518,27,915,2,252,3,899,7,858,7,538,96,74
9,33,7,962,22,853,9,112,13,56,30,320,9,63
9,529,7,773,7,768,9,583,26,739,39,913,6,751
9,980,28,996,9,858,5,235,22,457,8,59,7,863
9,694,11,912,8,713,48,198,13,130,26,379,9,911
907,539,7,618,23,935,9,176,19,343,6,353,6,756
7,596,6,402,6,518,4,207,17,729,3,392,1,9
9,841,7,443,23,403,4,79,18,448,10,410,3,234
9,559,7,517,708,468,1,584,1,675,16,569,5,8
7,500,5,891,31,398,22,260,2,662,33,72,28,448
850,347,369,221,2,410,5,265,16,682,25,766,4,850
8,292,18,506,44,260,43,309,12,119,6,879,5,629
8,427,9,474,46,658,21,12,11,643,9,799,15,176
9,255,9,470,4,29,2,35,30,663,2,572,25,642
9,14,12,53,3,826,38,365,32,823,4,526,25,651
8,189,416,77,8,415,33,783,24,739,11,107,72,744
8,977,7,518,20,57,5,702,30,348,40,799,8,278
9,665,3,333,6,503,4,834,26,386,5,248,4,499
8,623,21,791,8,343,4,184,2,824,9,332,8,1
7,814,3,364,9,667,3,804,49,688,3,495,5,65
9,523,2,824,4,251,3,118,14,716,31,80,2,402
875,11,4,687,23,806,2,753,24,145,38,483,9,126
7,987,7,137,3,602,3,956,9,226,2,730,6,811
931,281,593,126,46,703,5,35,24,286,9,818,49,654
885,346,7,220,8,738,5,631,203,775,6,889,7,358
9,297,373,513,8,504,5,673,16,588,14,67,3,625
768,307,4,789,22,494,17,677,15,643,8,419,13,688
97,611,6,40,2,487,5,35,2,982,7,803,9,479
9,305,8,270,1,845,3,214,23,496,3,698,17,503
821,817,6,250,7,697,3,248,1,781,5,829,8,273
7,603,16,284,9,459,14,6,1,763,2,511,5,257
7,658,3,243,5,305,6,809,2,895,7,546,4,391
8,521,8,491,32,868,3,56,21,665,8,264,7,415
9,197,5,599,5,644,3,959,15,434,7,136,3,702
8,130,5,830,6,405,4,763,3,651,25,769,26,989
8,62,5,892,5,867,5,585,13,968,3,2,39,55
7,701,59,101,36,892,5,186,16,12,8,162,21,353
8,78,4,127,9,658,14,800,18,436,5,844,3,771
7,627,6,211,24,813,15,413,3,273,9,772,5,981
7,974,8,158,4,934,5,135,1,483,3,888,47,766
7,678,7,252,559,489,4,305,1,698,5,265,7,422
8,553,323,21,9,758,3,49,21,763,8,575,9,449
8,942,5,520,7,285,8,238,24,173,5,573,9,796
7,691,25,101,5,842,3,248,27,577,2,824,6,267
90,524,4,765,6,529,3,623,4,584,6,649,5,670
9,185,7,278,21,667,33,60,15,603,31,988,3,167
7,934,26,981,16,358,18,762,4,910,13,313,9,287
8,769,718,883,9,582,3,31,30,730,9,648,1,587
8,123,7,930,788,846,25,678,2,886,30,568,7,994
8,392,770,804,8,965,4,416,24,272,21,756,11,694
7,960,6,281,7,944,17,694,21,81,7,446,8,776
9,895,6,666,5,759,17,794,19,539,6,955,15,175
7,800,9,826,6,186,35,251,29,716,54,167,44,869
759,98,5,970,2,609,5,50,34,514,7,903,8,736
9,916,49,984,7,963,8,954,1,526,31,893,7,860
8,22,8,924,6,257,3,870,12,417,3,609,10,929
8,197,9,930,10,187,24,318,12,389,9,499,8,716
95,116,8,739,8,952,3,971,20,198,2,483,5,848
7,991,9,330,9,852,36,90,34,708,5,602,3,1
7,701,6,747,35,546,35,326,29,580,6,802,3,833
9,6,938,900,46,551,41,22,28,493,3,69,2,896
7,611,7,263,44,46,2,453,6,929,3,413,7,29
9,890,22,647,6,779,43,850,32,87,32,864,6,367
9,323,9,123,8,516,12,427,19,772,7,256,8,895
9,288,20,854,3,766,15,612,9,430,8,514,7,465
8,203,7,466,7,36,49,264,26,904,3,321,6,948
9,682,9,450,16,124,35,89,264,174,5,157,9,269
9,507,22,305,5,270,3,417,2,973,9,464,8,767
9,649,3,80,7,823,4,737,15,914,8,179,8,126
7,937,25,432,977,331,12,571,2,948,7,969,25,539
8,688,6,572,5,812,5,632,12,322,6,763,2,261
9,694,3,604,5,539,5,450,27,615,3,970,26,950
8,312,5,601,6,381,57,225,19,85,7,557,12,509
9,770,22,48,12,59,5,391,2,927,7,620,46,635
7,623,23,194,9,63,5,664,28,439,21,781,5,610
7,901,2,688,3,324,5,701,842,328,9,686,3,237
9,159,7,760,13,252,41,946,9,881,8,627,3,942
7,596,12,129,7,107,3,923,28,749,46,796,5,291
8,196,6,559,6,188,3,170,2,652,9,540,8,628
794,762,12,513,24,359,3,80,2,131,11,866,6,851
9,690,8,659,16,624,3,884,8,739,10,420,4,760
8,782,5,385,5,646,22,960,13,978,9,381,13,306
9,48,38,610,8,105,22,522,32,449,7,516,9,352
8,670,3,560,6,687,27,892,7,956,8,388,19,198
8,117,27,715,14,112,3,877,2,352,2,618,7,956
9,865,6,343,4,106,19,530,18,579,9,561,1,319
7,565,2,614,8,5,34,156,16,739,10,37,40,488
7,761,6,915,34,656,9,808,9,467,39,962,9,998
7,747,520,684,6,963,34,937,34,600,4,629,16,892
8,546,8,953,5,856,21,357,3,323,6,521,5,659
7,965,7,41,6,344,23,676,22,50,21,547,2,547
9,515,6,83,5,418,5,668,2,575,9,277,32,791
9,556,49,435,3,586,4,121,16,655,8,316,6,997
8,320,175,391,43,725,5,135,2,788,5,775,6,793
8,112,8,198,839,53,42,351,18,128,46,102,38,578
843,111,2,699,5,716,2,880,35,928,4,99,9,225
819,309,616,460,2,862,3,158,24,893,8,801,44,16
9,343,3,921,7,284,7,447,1,733,10,260,22,373
7,885,5,105,6,386,2,801,24,366,4,274,5,479
9,569,5,938,8,196,1,374,15,333,9,720,1,195
948,325,12,261,3,1,10,62,476,307,9,189,6,364
763,121,2,203,18,149,46,606,8,51,9,693,41,579
8,491,3,910,16,937,31,160,3,988,38,539,20,395
7,563,6,997,49,992,39,43,18,809,7,782,3,345
7,518,9,811,8,986,3,481,5,789,6,995,5,303
7,913,93,806,67,369,11,646,170,326,39,659,6,473
9,220,76,634,18,537,37,38,35,778,5,418,9,533
7,967,4,603,9,593,3,549,21,697,9,672,9,10
7,820,4,525,38,29,37,325,22,153,7,369,71,714
7,751,4,914,6,6,43,576,27,943,26,174,7,427
8,92,6,519,7,985,3,82,1,332,10,754,39,191
863,904,25,11,29,655,2,849,3,537,4,522,16,261
9,803,9,400,1,539,42,837,33,764,29,439,1,996
779,321,8,226,5,380,9,689,19,38,7,411,5,772
9,463,5,802,20,846,5,35,1,401,4,185,47,564
9,939,7,448,7,644,5,147,1,814,9,506,43,268
8,634,6,421,9,807,269,500,1,914,33,624,7,824
8,132,41,564,22,317,8,878,1,858,2,862,40,211
9,548,6,319,8,248,8,888,20,684,23,232,9,545
9,997,629,858,4,76,5,635,19,333,2,943,34,705
7,951,9,551,48,859,31,538,35,110,8,133,28,489
8,541,7,810,2,845,4,54,28,820,5,974,9,898
7,993,5,102,8,265,37,860,24,282,9,54,6,861
7,565,8,11,5,278,4,943,14,905,1,853,3,470
9,709,39,496,7,822,3,98,15,220,49,790,4,772
9,608,5,644,5,701,8,517,6,827,6,201,9,165
8,335,2,581,9,214,12,998,15,579,25,43,7,509
8,347,29,319,27,827,1,420,1,352,6,766,6,463
8,644,875,627,11,550,6,938,4,407,13,878,7,413
8,318,42,199,9,489,164,845,43,290,6,420,6,86
7,688,8,646,9,599,3,154,21,109,9,576,8,719
9,347,7,612,3,753,24,225,1,951,26,820,11,802
8,428,17,317,7,954,40,124,3,324,8,31,4,165
8,951,29,751,20,491,2,723,1,986,6,542,6,423
9,646,4,727,6,92,2,675,10,128,11,93,22,284
7,883,7,632,7,768,5,27,2,350,12,493,9,796
8,606,89,669,35,989,14,361,11,16,4,349,1,282
9,114,3,77,2,715,1,290,15,210,49,285,5,559
932,747,239,0,29,267,42,187,17,1,7,873,7,616
7,865,39,750,6,236,3,686,2,206,27,566,8,231
990,98,3,913,11,572,12,934,24,915,23,653,3,713
8,80,929,173,743,194,3,780,13,928,5,187,2,799
9,561,45,75,3,914,3,869,19,431,2,763,15,366
7,661,6,130,8,861,23,580,2,633,6,306,9,715
8,132,46,34,5,87,2,559,26,624,19,795,10,954
7,837,42,725,9,321,2,751,3,258,25,578,8,842
892,391,49,249,8,55,22,409,1,505,19,801,11,979
7,740,22,805,2,492,5,276,1,984,6,244,14,465
8,532,4,828,8,122,13,458,4,907,3,956,23,174
8,620,1,311,21,364,4,300,3,574,33,875,6,628
8,574,29,772,23,816,33,532,11,245,4,825,3,662
9,156,47,877,22,844,10,495,14,450,24,333,37,101
8,385,22,293,7,350,4,423,1,527,6,306,7,490
9,94,13,190,42,944,28,992,32,305,4,167,7,355
8,164,8,475,20,11,26,650,3,236,7,988,6,772
8,765,19,514,6,280,42,638,36,258,40,586,5,491
7,918,8,958,48,899,45,474,26,566,44,310,12,17
7,597,6,751,7,584,25,263,17,861,6,288,9,835
7,792,6,649,340,442,2,648,16,188,12,571,5,832
7,790,529,324,6,111,32,791,5,50,3,351,9,849
8,525,9,630,794,519,5,206,30,833,7,909,24,642
7,580,8,702,5,445,5,451,29,15,6,391,3,394
9,920,22,745,5,478,6,960,20,682,2,653,18,322
962,322,31,105,7,177,13,864,2,241,4,668,15,807
8,776,29,206,4,344,4,338,13,722,8,259,6,623
9,788,119,196,44,632,47,515,12,289,60,196,5,771
951,523,1,673,9,119,42,794,20,152,7,640,22,712
8,832,29,16,3,110,48,553,29,475,27,489,6,458
7,607,23,950,5,783,2,806,19,774,8,314,8,647
8,959,5,34,4,841,13,660,2,507,6,437,13,924
9,106,47,182,13,395,43,729,3,115,6,882,99,186
9,128,7,212,14,220,4,788,23,981,4,165,22,779
8,787,8,859,4,650,21,34,15,348,5,978,21,349
8,37,6,72,8,675,34,974,20,344,5,416,30,358
8,436,4,34,6,263,3,680,1,120,6,959,11,570
9,730,6,767,2,900,3,707,25,735,9,377,6,283
9,934,3,275,846,336,4,58,31,699,6,185,8,0
8,243,7,947,6,592,1,298,3,499,6,500,7,18
9,346,8,856,3,663,29,399,62,351,2,82,21,879
8,150,824,838,4,718,5,284,987,643,14,228,5,907
8,368,32,570,13,426,1,825,2,898,7,30,8,540
9,398,4,461,9,329,4,947,17,237,13,220,3,918
9,900,8,160,7,141,9,506,2,622,11,645,13,145
8,288,955,151,4,217,2,821,2,201,5,379,34,728
8,81,34,706,1,722,5,83,2,511,8,536,5,688
9,963,6,61,8,877,4,224,3,84,43,692,7,189
9,646,19,326,5,382,2,86,4,273,6,534,8,360
8,985,48,714,39,79,19,439,17,364,4,968,33,776
839,784,9,718,27,911,30,245,23,499,9,792,21,235
9,206,7,609,7,808,31,946,1,488,7,409,9,343
7,596,3,168,6,495,4,3,8,522,6,947,4,338
8,625,7,332,45,706,15,521,3,318,9,414,6,451
7,562,2,747,9,503,32,903,3,521,7,969,15,463
9,374,9,33,43,977,3,469,7,684,9,803,6,339
7,751,49,28,8,670,5,460,3,358,20,551,6,742
992,544,6,859,8,821,20,798,4,815,20,665,7,70
8,213,33,327,7,48,9,778,2,272,7,621,8,508
7,987,5,598,8,130,5,916,10,239,9,436,5,403
8,343,8,385,177,796,24,569,12,528,19,191,9,990
883,74,23,286,967,390,3,954,11,857,1,435,4,880
78,576,9,450,9,870,3,180,3,453,12,414,20,603
8,240,7,902,9,18,2,926,11,199,42,503,18,189
9,612,9,500,18,113,2,725,3,592,6,939,6,734
8,320,8,959,5,791,4,503,22,556,44,796,5,833
7,643,6,898,715,344,1,835,35,525,9,110,35,16
9,702,527,861,31,434,2,905,33,562,6,613,13,901
8,487,6,103,15,442,4,64,28,391,8,258,5,480
7,530,9,71,7,992,5,552,12,756,4,341,6,59
8,490,5,495,8,34,26,974,24,131,5,249,9,827
9,471,5,574,542,872,48,305,33,538,45,129,36,2
8,992,7,84,2,612,20,661,3,355,7,319,4,162
8,443,5,676,35,565,27,668,25,177,5,695,9,146
9,356,27,661,9,354,4,387,348,807,47,537,7,26
7,747,8,232,8,313,29,249,32,153,12,447,6,46
8,350,31,341,3,761,3,464,3,622,7,742,9,727
8,497,6,275,7,203,5,345,10,971,14,766,7,252
9,459,22,979,9,229,4,951,20,919,27,252,9,933
7,676,46,349,36,854,39,627,14,344,18,793,7,226
7,762,7,207,24,250,3,252,32,652,9,550,9,379
7,745,3,925,1,647,4,38,799,798,6,207,5,784
7,528,8,603,7,450,10,692,14,335,5,490,5,522
932,748,394,492,9,595,15,206,10,832,14,800,6,303
9,853,33,650,9,985,30,666,34,854,11,712,22,87
8,568,13,774,381,879,7,829,1,403,20,672,9,142
9,240,32,66,9,490,3,131,6,945,8,220,4,277
996,62,8,53,3,157,47,761,39,903,6,480,9,371
996,985,8,384,6,973,19,151,14,507,8,409,8,856
9,320,31,186,8,450,19,56,1,93,6,674,4,650
8,510,15,475,10,800,15,480,23,580,8,202,8,661
9,294,8,141,7,1,2,82,6,670,10,620,8,9
8,507,6,218,5,559,18,5,6,528,39,780,3,177
8,571,6,97,41,703,2,47,8,966,7,445,25,610
7,681,2,986,33,453,45,581,10,781,21,745,21,851
8,892,44,329,6,941,17,2,24,853,4,440,4,172
8,570,2,809,798,896,2,476,21,224,9,14,6,532
7,624,5,161,7,14,44,561,11,945,6,488,4,642
9,610,292,911,5,522,30,325,3,94,15,889,48,884
8,36,8,671,6,905,29,231,33,78,2,990,15,169
9,921,8,819,49,826,25,848,11,93,7,496,9,275
